,Word,Freq
waitin,waitin,714
ding,ding,714
bank,bank,714
blast,blast,714
knees,knees,712
outro,outro,712
chest,chest,711
flirt,flirt,710
jesus,jesus,710
doo,doo,708
getcha,getcha,708
heavy,heavy,706
shining,shining,706
grind,grind,703
read,read,701
ella,ella,701
addams,addams,700
bomb,bomb,698
perfect,perfect,696
everyone,everyone,696
lifetime,lifetime,695
slip,slip,693
mack,mack,689
laugh,laugh,688
punk,punk,688
super,super,688
orleans,orleans,688
country,country,686
cube,cube,685
fact,fact,684
hopin,hopin,684
grill,grill,681
aye,aye,681
beats,beats,680
gslide,gslide,680
soft,soft,678
mornin,mornin,678
ima,ima,676
hat,hat,675
naked,naked,674
reach,reach,673
become,become,673
lla,lla,672
askin,askin,671
hos,hos,671
hustle,hustle,670
singing,singing,669
sitting,sitting,669
weak,weak,669
groove,groove,669
players,players,668
war,war,667
leavin,leavin,665
noise,noise,664
jones,jones,664
dollar,dollar,663
mall,mall,661
ayer,ayer,660
wide,wide,658
grindin,grindin,658
bottles,bottles,657
father,father,657
taught,taught,656
brooklyn,brooklyn,655
watchin,watchin,654
freeze,freeze,654
dawg,dawg,654
usher,usher,654
turtle,turtle,653
humpty,humpty,653
saturday,saturday,652
prince,prince,652
bus,bus,651
ran,ran,649
imma,imma,649
boo,boo,648
rip,rip,648
chu,chu,648
bullshit,bullshit,647
cream,cream,645
watching,watching,644
looked,looked,644
radio,radio,642
flashing,flashing,642
thighs,thighs,642
hittin,hittin,641
shop,shop,641
legs,legs,641
bump,bump,641
lives,lives,640
vip,vip,639
scream,scream,638
stupid,stupid,638
wrote,wrote,637
broken,broken,636
click,click,635
cat,cat,633
ahhh,ahhh,633
spending,spending,631
supposed,supposed,629
kim,kim,629
raw,raw,628
hammer,hammer,628
tears,tears,627
stacks,stacks,626
cadillac,cadillac,625
hug,hug,625
foot,foot,624
naw,naw,624
blind,blind,623
nann,nann,622
breakin,breakin,621
boots,boots,620
spent,spent,619
win,win,619
means,means,618
heads,heads,616
bein,bein,616
space,space,615
count,count,615
giving,giving,614
lead,lead,614
sold,sold,614
’ve,’ve,613
miami,miami,612
jumpin,jumpin,612
hiphop,hiphop,612
stone,stone,611
question,question,610
proud,proud,609
records,records,608
burnin,burnin,608
loved,loved,606
lovely,lovely,606
pound,pound,603
walks,walks,602
luck,luck,602
rent,rent,602
smack,smack,602
sunday,sunday,601
tour,tour,601
swing,swing,600
clip,clip,600
zone,zone,599
chillin,chillin,599
hour,hour,598
breath,breath,598
chimney,chimney,598
rocks,rocks,597
bumpin,bumpin,597
keys,keys,596
least,least,595
limit,limit,595
fame,fame,594
hooked,hooked,592
freaky,freaky,591
date,date,590
explain,explain,590
point,point,590
puttin,puttin,590
weather,weather,590
asked,asked,589
creep,creep,589
slap,slap,589
ain’t,ain’t,588
needs,needs,588
police,police,587
standing,standing,586
uhuh,uhuh,586
system,system,586
cheese,cheese,584
rapper,rapper,584
cute,cute,583
grand,grand,583
nowhere,nowhere,582
beach,beach,581
attention,attention,581
coupe,coupe,580
welcome,welcome,580
wrist,wrist,579
lollipop,lollipop,579
shaker,shaker,579
thousand,thousand,578
wednesday,wednesday,578
chicken,chicken,577
monday,monday,577
worse,worse,576
whose,whose,575
truck,truck,575
seven,seven,574
goodbye,goodbye,571
twice,twice,571
aight,aight,571
thru,thru,571
dro,dro,571
beautiful,beautiful,570
scene,scene,570
short,short,568
plenty,plenty,567
walked,walked,567
jail,jail,562
shoulder,shoulder,562
weight,weight,561
jay,jay,561
wiggle,wiggle,561
kris,kris,561
rumba,rumba,560
rims,rims,559
dangerous,dangerous,559
safe,safe,558
strip,strip,558
zoom,zoom,557
sounds,sounds,555
roof,roof,553
keeps,keeps,552
ahead,ahead,552
fake,fake,552
meant,meant,550
instead,instead,550
hatin,hatin,550
sho,sho,550
hill,hill,548
songs,songs,547
future,future,546
angel,angel,545
thinks,thinks,545
class,class,544
small,small,543
lip,lip,543
jiggy,jiggy,543
relax,relax,542
kickin,kickin,541
wreck,wreck,540
quite,quite,539
album,album,539
thursday,thursday,538
punisher,punisher,536
either,either,535
rep,rep,535
nuts,nuts,535
sea,sea,534
wack,wack,534
screamin,screamin,533
finally,finally,532
’re,’re,532
rub,rub,532
supersonic,supersonic,532
starts,starts,531
’t,’t,530
dubs,dubs,529
instrumental,instrumental,528
dirt,dirt,527
bro,bro,527
dudes,dudes,527
bling,bling,527
yell,yell,526
feat,feat,526
hun,hun,525
wheels,wheels,524
chrome,chrome,524
spark,spark,523
battle,battle,523
quarter,quarter,523
freeway,freeway,522
closer,closer,521
deny,deny,521
messin,messin,521
drugs,drugs,520
yippie,yippie,520
dumdum,dumdum,520
flat,flat,519
devil,devil,518
ahh,ahh,518
rappin,rappin,517
beste,beste,517
standin,standin,516
hah,hah,516
wosh,wosh,516
bones,bones,515
hov,hov,515
nation,nation,514
vibe,vibe,513
hotta,hotta,513
phw,phw,513
headed,headed,512
wood,wood,512
stronger,stronger,512
earth,earth,511
dong,dong,511
pumpin,pumpin,511
calls,calls,510
build,build,510
finger,finger,507
hurry,hurry,507
diddy,diddy,507
rise,rise,506
walls,walls,506
showin,showin,506
mentirosa,mentirosa,504
sunshine,sunshine,503
sad,sad,502
moon,moon,502
prove,prove,502
questions,questions,502
pole,pole,502
survive,survive,501
key,key,500
whistle,whistle,500
anywhere,anywhere,499
places,places,499
darling,darling,498
shoulda,shoulda,498
waste,waste,495
bigger,bigger,495
neva,neva,495
rush,rush,494
eight,eight,494
course,course,494
microphone,microphone,493
tuesday,tuesday,493
blame,blame,492
coke,coke,492
represent,represent,492
dear,dear,491
freaks,freaks,491
fabulous,fabulous,491
ashanti,ashanti,491
simple,simple,490
happen,happen,489
charge,charge,489
stoppin,stoppin,489
busy,busy,488
unless,unless,487
solo,solo,486
begin,begin,486
ova,ova,486
mcs,mcs,485
lettin,lettin,485
opp,opp,484
nose,nose,483
mamas,mamas,482
miles,miles,482
chocolate,chocolate,482
drinkin,drinkin,481
gurdy,gurdy,480
rules,rules,480
nut,nut,480
glass,glass,479
shows,shows,478
bars,bars,477
express,express,476
bubbles,bubbles,475
workin,workin,474
leaves,leaves,474
como,como,474
realize,realize,473
moonlight,moonlight,473
showed,showed,473
kno,kno,473
asking,asking,472
anyone,anyone,472
whenever,whenever,470
bunch,bunch,470
duh,duh,470
chuck,chuck,470
lock,lock,469
crush,crush,469
faces,faces,468
plane,plane,468
juice,juice,468
mans,mans,467
queen,queen,465
thrill,thrill,464
bell,bell,464
ocean,ocean,463
winter,winter,463
gives,gives,463
rhythm,rhythm,463
answer,answer,462
drama,drama,462
favorite,favorite,461
thangs,thangs,461
blocks,blocks,460
flight,flight,459
singin,singin,459
third,third,459
mission,mission,459
wicked,wicked,458
chains,chains,458
duck,duck,458
waist,waist,458
eve,eve,458
law,law,457
throat,throat,457
feelings,feelings,456
ago,ago,456
john,john,456
steppin,steppin,456
sent,sent,455
imagine,imagine,455
mob,mob,455
keepin,keepin,455
names,names,453
falling,falling,452
mighty,mighty,452
press,press,452
hours,hours,451
america,america,451
killa,killa,451
belong,belong,451
breaking,breaking,451
wheel,wheel,449
westside,westside,449
longer,longer,448
wat,wat,448
shshake,shshake,448
empty,empty,447
bills,bills,447
murder,murder,447
slang,slang,446
kicked,kicked,445
telling,telling,444
bat,bat,444
sister,sister,443
titties,titties,442
fill,fill,441
def,def,441
grip,grip,441
speed,speed,440
broad,broad,440
poo,poo,440
yay,yay,439
natural,natural,439
bill,bill,438
spread,spread,438
rough,rough,438
hole,hole,437
harlem,harlem,437
twisted,twisted,437
crime,crime,436
lies,lies,436
folks,folks,436
riding,riding,436
cup,cup,435
thanks,thanks,435
sense,sense,434
dressed,dressed,434
arm,arm,433
bom,bom,432
nelly,nelly,432
hanging,hanging,431
dolla,dolla,431
book,book,430
ooo,ooo,430
fan,fan,430
champagne,champagne,430
yang,yang,430
jewels,jewels,429
rob,rob,429
gray,gray,428
mirror,mirror,428
dare,dare,428
kisses,kisses,427
sand,sand,427
treated,treated,427
raise,raise,426
food,food,426
lifted,lifted,426
label,label,425
stare,stare,424
strange,strange,424
queens,queens,424
yellin,yellin,424
purpose,purpose,424
exactly,exactly,423
whoomp,whoomp,423
betcha,betcha,422
salt,salt,422
luda,luda,422
master,master,421
pullin,pullin,421
bread,bread,421
ceiling,ceiling,420
serious,serious,420
chris,chris,420
stead,stead,420
acting,acting,419
underground,underground,419
yeahhh,yeahhh,418
dazzeys,dazzeys,418
laid,laid,416
packed,packed,416
almost,almost,415
kissed,kissed,415
needed,needed,415
whoo,whoo,415
named,named,415
trap,trap,415
compton,compton,415
figure,figure,414
sellin,sellin,413
boi,boi,413
homey,homey,412
juicy,juicy,412
whatchu,whatchu,412
mothafucker,mothafucker,412
north,north,411
jigga,jigga,411
daughter,daughter,411
gas,gas,411
nope,nope,411
bucks,bucks,410
dmx,dmx,410
dollars,dollars,409
oneal,oneal,409
hypnotized,hypnotized,408
clock,clock,407
oooo,oooo,407
flex,flex,407
mma,mma,407
bay,bay,406
biz,biz,406
cake,cake,406
twenty,twenty,406
nappy,nappy,406
amazing,amazing,406
hush,hush,405
action,action,404
michael,michael,404
memory,memory,402
bent,bent,402
building,building,400
faster,faster,400
jealous,jealous,400
blowin,blowin,400
teeth,teeth,400
recognize,recognize,400
weezy,weezy,400
fair,fair,399
leather,leather,399
hangin,hangin,398
brat,brat,398
pulled,pulled,397
tan,tan,397
blunts,blunts,397
hurdy,hurdy,396
notice,notice,396
pour,pour,395
thugs,thugs,395
carter,carter,395
mistake,mistake,394
stash,stash,394
row,row,393
dying,dying,392
purple,purple,392
ross,ross,392
apple,apple,391
california,california,391
shootin,shootin,391
missin,missin,390
feed,feed,390
sock,sock,390
hearts,hearts,389
sack,sack,389
tall,tall,389
kanye,kanye,389
cruise,cruise,388
college,college,388
searching,searching,388
nothings,nothings,388
nickel,nickel,388
sucker,sucker,388
doors,doors,388
store,store,387
calm,calm,387
timbaland,timbaland,387
ohhhh,ohhhh,387
gods,gods,386
adore,adore,386
hotel,hotel,385
penny,penny,385
large,large,385
cheeks,cheeks,385
windows,windows,383
tricky,tricky,383
dimes,dimes,383
bless,bless,382
letter,letter,381
silence,silence,381
plans,plans,381
bustin,bustin,381
pushin,pushin,381
diamond,diamond,380
cost,cost,380
dollaz,dollaz,380
badd,badd,380
breaks,breaks,379
order,order,379
licked,licked,379
pockets,pockets,378
oclock,oclock,378
papi,papi,378
bound,bound,377
average,average,377
cook,cook,377
pun,pun,377
mug,mug,377
beer,beer,376
focus,focus,375
lines,lines,374
evil,evil,374
liquor,liquor,374
slam,slam,374
price,price,374
brains,brains,374
bubba,bubba,374
dale,dale,374
domino,domino,373
birthday,birthday,373
teach,teach,372
flame,flame,372
threw,threw,372
seeing,seeing,372
bleeding,bleeding,372
andre,andre,372
shout,shout,371
shades,shades,371
tap,tap,370
tootsee,tootsee,370
droppin,droppin,369
rolls,rolls,369
heartless,heartless,369
shaking,shaking,368
scratch,scratch,368
eet,eet,368
opportunity,opportunity,367
although,although,367
mellow,mellow,367
hotter,hotter,367
panties,panties,367
gat,gat,366
triple,triple,366
theres,theres,365
load,load,365
passed,passed,365
chi,chi,365
ying,ying,365
tippin,tippin,365
blues,blues,364
rolling,rolling,364
size,size,364
whether,whether,363
parents,parents,363
vibes,vibes,363
coz,coz,363
playas,playas,363
stores,stores,363
spell,spell,362
killed,killed,362
cap,cap,362
bentley,bentley,362
vision,vision,361
whatcha,whatcha,361
glow,glow,361
hardcore,hardcore,361
kicking,kicking,361
drug,drug,360
boomerang,boomerang,360
snap,snap,359
tape,tape,359
jet,jet,359
main,main,358
cell,cell,358
thong,thong,358
age,age,357
joke,joke,357
youre,youre,357
jus,jus,357
jermaine,jermaine,357
cousin,cousin,356
fingers,fingers,356
excuse,excuse,356
match,match,356
moms,moms,354
spinning,spinning,353
pad,pad,353
suckers,suckers,353
dreaming,dreaming,352
pictures,pictures,352
spirit,spirit,352
early,early,351
pen,pen,351
shy,shy,351
peep,peep,351
picked,picked,351
ugly,ugly,351
