"","Word","Freq"
"fault","fault",269
"misty","misty",268
"sat","sat",268
"callin","callin",268
"fame","fame",268
"hollerin","hollerin",268
"praying","praying",267
"hollywood","hollywood",267
"theres","theres",267
"cuervo","cuervo",267
"spoke","spoke",266
"midnight","midnight",266
"gabriella","gabriella",266
"wha","wha",266
"bless","bless",265
"misery","misery",265
"bars","bars",265
"heavy","heavy",265
"minutes","minutes",265
"smiled","smiled",265
"sheets","sheets",265
"heal","heal",265
"whiz","whiz",264
"steel","steel",264
"covered","covered",264
"judge","judge",264
"yonder","yonder",263
"records","records",263
"stepped","stepped",262
"‘re","‘re",262
"insane","insane",262
"mommas","mommas",262
"flew","flew",262
"south","south",261
"rings","rings",261
"ended","ended",260
"picked","picked",260
"thirty","thirty",260
"james","james",260
"towns","towns",260
"melody","melody",260
"wedding","wedding",259
"dreamin","dreamin",259
"resist","resist",259
"underneath","underneath",259
"common","common",259
"join","join",258
"marry","marry",258
"legs","legs",258
"mud","mud",258
"threw","threw",258
"father","father",258
"dixie","dixie",258
"hooked","hooked",258
"ohoh","ohoh",258
"railroad","railroad",257
"fired","fired",257
"faces","faces",257
"siedah","siedah",257
"steady","steady",256
"cards","cards",256
"hank","hank",256
"weather","weather",256
"abilene","abilene",256
"shootin","shootin",255
"wet","wet",255
"fist","fist",255
"fix","fix",254
"blew","blew",254
"mistakes","mistakes",254
"hill","hill",253
"wrote","wrote",253
"float","float",253
"listened","listened",252
"chances","chances",252
"constant","constant",252
"faded","faded",251
"wearing","wearing",251
"shes","shes",251
"desperately","desperately",251
"busy","busy",250
"burned","burned",250
"evry","evry",250
"survive","survive",250
"covers","covers",249
"troubles","troubles",249
"fingers","fingers",249
"price","price",249
"movin","movin",249
"pen","pen",249
"passing","passing",248
"worse","worse",248
"deeper","deeper",248
"jolene","jolene",248
"barn","barn",247
"awful","awful",247
"bitch","bitch",247
"favorite","favorite",247
"handle","handle",247
"chasin","chasin",247
"jose","jose",247
"weekend","weekend",246
