"","Word","Freq"
"amongst","amongst",38
"given","given",37
"save","save",37
"workin","workin",37
"background","background",37
"international","international",37
"rap","rap",37
"recorded","recorded",37
"studios","studios",37
"wherever","wherever",37
"precious","precious",37
"frame","frame",37
"neon","neon",37
"switch","switch",37
"whey","whey",37
"east","east",37
"physique","physique",37
"boo","boo",37
"ting","ting",37
"mom","mom",37
"mami","mami",37
"arms","arms",36
"might","might",36
"emotions","emotions",36
"blood","blood",36
"pie","pie",36
"perceive","perceive",36
"sit","sit",36
"searchin","searchin",36
"share","share",36
"grande","grande",36
"order","order",36
"pride","pride",36
"breaking","breaking",36
"cos","cos",36
"crawl","crawl",36
"running","running",36
"forgotten","forgotten",36
"prove","prove",36
"proper","proper",36
"wicked","wicked",36
"amp","amp",36
"bay","bay",36
"bibidy","bibidy",36
"centerstage","centerstage",36
"copy","copy",36
"defend","defend",36
"fend","fend",36
"gem","gem",36
"sabes","sabes",36
"bling","bling",36
"charm","charm",36
"fling","fling",36
"sacha","sacha",36
"sasha","sasha",36
"�","�",36
"none","none",35
"sleep","sleep",35
"gliding","gliding",35
"spinning","spinning",35
"eight","eight",35
"broken","broken",35
"regret","regret",35
"request","request",35
"case","case",35
"beg","beg",35
"oil","oil",35
"working","working",34
"moneys","moneys",34
"lane","lane",34
"raised","raised",34
"human","human",34
"violence","violence",34
"jewellers","jewellers",34
"rent","rent",34
"liberty","liberty",34
"motion","motion",34
"somethings","somethings",34
"sudden","sudden",34
"resist","resist",34
"contract","contract",34
"bill","bill",34
"coolie","coolie",34
"crebbie","crebbie",34
"indian","indian",34
"nana","nana",34
"nancy","nancy",34
"shockout","shockout",34
"tes","tes",34
"detective","detective",34
"trail","trail",34
"deny","deny",34
"beneath","beneath",34
"rico","rico",34
"cure","cure",34
"perish","perish",34
"shine","shine",34
"gun","gun",34
"bird","bird",34
"hoo","hoo",34
"hooooh","hooooh",34
"oooooh","oooooh",34
"shut","shut",33
"instrumental","instrumental",33
"partying","partying",33
"picnic","picnic",33
"heat","heat",33
"bell","bell",33
"holy","holy",33
"behind","behind",33
"seemed","seemed",33
"jigglemesacara","jigglemesacara",33
"overstand","overstand",33
"model","model",33
"blessed","blessed",33
"nose","nose",33
"shell","shell",33
"reply","reply",33
"explore","explore",33
"dropped","dropped",33
"pocket","pocket",33
"calle","calle",33
"das","das",33
"llego","llego",33
"tienes","tienes",33
"calm","calm",32
"beaming","beaming",32
"biriririrds","biriririrds",32
"dartin","dartin",32
"leaves","leaves",32
"whooooooh","whooooooh",32
"bloody","bloody",32
"paradise","paradise",32
"moonlight","moonlight",32
"deal","deal",32
"bam","bam",32
"pope","pope",32
"tenderness","tenderness",32
"desde","desde",32
"somewhere","somewhere",31
"telling","telling",31
"climb","climb",31
"waters","waters",31
"walked","walked",31
"stir","stir",31
"short","short",31
"trust","trust",31
"hello","hello",31
"outro","outro",31
"crossed","crossed",31
"del","del",31
"momento","momento",31
