,Date,Blues,Rock,Pop,HipHop,R&B,Country,Folk,Reggae,Electro,Religous
481,1967-10-23,17,21,18,2,14,5,1,0,0,0
482,1967-10-30,17,20,18,2,15,6,1,0,0,1
483,1967-11-06,16,21,16,1,17,5,1,0,0,1
484,1967-11-13,13,24,18,1,13,5,1,0,0,1
485,1967-11-20,16,21,14,3,13,7,1,0,0,1
486,1967-11-27,18,21,14,4,13,8,1,0,0,1
487,1967-12-04,20,23,15,4,11,7,1,0,0,1
488,1967-12-11,20,22,19,4,10,7,0,0,1,1
489,1967-12-18,19,24,20,3,10,6,1,0,1,1
490,1967-12-25,21,24,19,4,9,5,1,0,1,0
491,1968-01-01,21,25,16,4,8,4,1,0,1,0
492,1968-01-08,19,27,16,2,10,3,1,0,1,1
493,1968-01-15,20,23,15,3,12,4,1,0,1,1
494,1968-01-22,23,20,15,2,12,5,1,0,0,1
495,1968-01-29,21,21,15,2,13,6,1,0,0,1
496,1968-02-05,20,21,14,2,13,5,1,0,0,0
497,1968-02-12,25,19,12,3,12,5,0,0,0,0
498,1968-02-19,26,20,9,3,14,5,0,0,0,0
499,1968-02-26,23,19,9,2,14,5,0,0,0,0
500,1968-03-04,25,18,9,3,16,2,0,0,0,1
501,1968-03-11,24,19,12,4,16,1,1,0,0,0
502,1968-03-18,20,20,13,4,16,3,2,0,0,0
503,1968-03-25,16,26,12,4,16,2,2,0,0,0
504,1968-04-01,15,24,12,4,17,5,2,0,0,0
505,1968-04-08,17,23,14,2,17,4,1,0,0,0
506,1968-04-15,20,20,17,2,15,5,1,0,1,0
507,1968-04-22,23,19,18,2,14,4,1,0,1,0
508,1968-04-29,23,18,17,2,16,4,0,0,0,0
509,1968-05-06,21,18,18,1,16,4,0,0,0,0
510,1968-05-13,25,16,14,1,14,5,0,0,0,0
511,1968-05-20,25,12,15,2,16,6,0,0,0,0
512,1968-05-27,24,14,13,2,15,6,0,0,0,0
513,1968-06-03,23,14,16,1,15,6,0,0,0,0
514,1968-06-10,23,14,14,1,16,6,0,0,0,0
515,1968-06-17,19,19,12,2,15,7,0,0,0,0
516,1968-06-24,21,20,11,1,15,7,0,0,0,0
517,1968-07-01,20,22,12,2,13,6,0,0,0,0
518,1968-07-08,23,22,12,2,10,6,0,0,0,0
519,1968-07-15,27,21,9,3,9,6,0,0,0,0
520,1968-07-22,24,22,10,4,10,8,0,0,0,0
521,1968-07-29,26,19,10,5,12,8,0,0,0,0
522,1968-08-05,23,21,10,6,13,9,0,0,0,0
523,1968-08-12,23,22,11,4,13,8,0,0,0,0
524,1968-08-19,22,21,10,5,15,9,0,0,0,0
525,1968-08-26,19,22,14,3,15,5,0,0,2,1
526,1968-09-02,18,26,14,4,14,6,0,0,2,1
527,1968-09-09,15,29,15,2,12,7,0,0,2,1
528,1968-09-16,15,27,16,2,12,6,0,0,2,1
529,1968-09-23,17,22,16,2,13,4,1,0,2,1
530,1968-09-30,19,20,13,3,12,3,1,0,2,0
531,1968-10-07,17,22,12,4,12,6,1,0,2,0
532,1968-10-14,16,19,14,4,13,6,1,0,2,0
533,1968-10-21,16,18,16,3,15,8,1,0,1,0
534,1968-10-28,13,19,20,3,12,11,1,0,1,0
535,1968-11-04,13,19,19,3,11,11,2,0,1,0
536,1968-11-11,15,17,19,2,11,12,2,0,1,0
537,1968-11-18,16,21,20,2,8,13,2,0,1,0
538,1968-11-25,17,21,21,0,7,12,2,0,1,0
539,1968-12-02,15,21,16,0,10,13,2,0,1,0
540,1968-12-09,16,19,17,0,10,12,2,0,0,1
541,1968-12-16,18,19,17,0,12,7,2,0,0,1
542,1968-12-23,18,19,16,1,11,8,2,0,0,1
543,1968-12-30,19,16,18,1,14,7,1,0,0,0
544,1969-01-06,19,14,18,1,15,7,1,0,0,0
545,1969-01-13,17,15,15,1,19,6,1,0,0,0
546,1969-01-20,13,16,19,1,21,8,0,0,0,0
547,1969-01-27,15,15,16,2,20,8,1,0,0,0
548,1969-02-03,14,18,15,3,16,9,1,0,0,0
549,1969-02-10,17,21,12,3,16,8,2,0,0,0
550,1969-02-17,15,22,10,3,17,7,2,0,0,0
551,1969-02-24,14,21,12,4,15,7,2,1,0,0
552,1969-03-03,15,22,11,3,16,4,2,1,0,0
553,1969-03-10,14,26,10,3,16,4,0,1,0,0
554,1969-03-17,15,25,11,2,14,5,0,1,0,0
555,1969-03-24,17,24,13,2,14,5,0,1,0,0
556,1969-03-31,15,25,12,3,12,6,1,2,0,0
557,1969-04-07,15,23,15,3,11,6,1,2,0,0
558,1969-04-14,14,22,18,3,11,7,2,1,0,0
559,1969-04-21,13,21,18,3,11,8,3,1,0,1
560,1969-04-28,13,22,18,3,9,8,4,1,0,0
561,1969-05-05,13,20,18,3,10,7,4,1,0,1
562,1969-05-12,13,19,15,3,12,7,3,1,0,1
563,1969-05-19,13,22,15,2,14,5,2,2,0,1
564,1969-05-26,13,20,17,3,14,5,2,2,0,1
565,1969-06-02,11,18,16,3,12,7,2,2,0,1
566,1969-06-09,11,21,14,3,13,7,2,1,0,1
567,1969-06-16,12,22,14,3,14,7,1,1,0,1
568,1969-06-23,14,20,12,3,13,7,1,1,0,2
569,1969-06-30,13,23,12,2,14,7,1,1,0,1
570,1969-07-07,11,24,12,2,12,8,1,1,0,1
571,1969-07-14,11,24,11,2,13,8,1,1,0,2
572,1969-07-21,10,23,12,3,13,11,1,1,0,2
573,1969-07-28,10,21,12,4,14,9,1,1,0,2
574,1969-08-04,12,21,13,4,13,9,3,1,0,2
575,1969-08-11,11,20,10,4,12,10,3,2,0,2
576,1969-08-18,9,22,15,3,14,8,3,2,0,1
577,1969-08-25,12,19,15,3,15,8,3,1,0,1
578,1969-09-01,10,21,16,4,12,7,1,1,0,1
579,1969-09-08,10,20,16,5,16,7,1,1,0,1
580,1969-09-15,9,21,17,4,17,6,0,1,0,1
581,1969-09-22,12,17,16,3,17,5,0,1,0,1
582,1969-09-29,12,18,14,3,15,5,1,1,0,1
583,1969-10-06,11,21,12,3,15,6,1,1,0,2
584,1969-10-13,13,23,12,4,16,4,1,1,0,2
585,1969-10-20,11,24,12,4,14,7,1,2,0,0
586,1969-10-27,11,21,14,4,11,9,0,2,0,1
587,1969-11-03,12,21,13,4,14,10,0,1,0,1
588,1969-11-10,10,24,13,3,12,10,0,1,0,1
589,1969-11-17,8,22,14,4,12,11,0,1,0,1
590,1969-11-24,10,20,13,4,11,9,2,1,0,1
591,1969-12-01,11,21,14,5,10,9,2,1,0,1
592,1969-12-08,11,21,14,5,12,12,3,1,0,1
593,1969-12-15,9,22,16,4,15,10,3,1,0,0
594,1969-12-22,12,20,16,4,17,8,2,1,0,0
595,1969-12-29,12,21,18,5,19,7,2,0,0,0
596,1970-01-05,12,19,19,4,19,8,2,0,0,0
597,1970-01-12,14,17,19,4,21,9,1,0,0,0
598,1970-01-19,11,17,18,4,21,10,1,0,0,0
599,1970-01-26,10,24,16,5,17,10,1,0,0,0
600,1970-02-02,13,25,17,5,14,8,1,0,0,0
601,1970-02-09,14,25,18,5,14,9,1,0,0,0
602,1970-02-16,14,22,18,5,14,10,1,0,0,0
603,1970-02-23,14,24,16,7,11,11,1,0,0,0
604,1970-03-02,12,24,19,4,15,9,1,1,0,0
605,1970-03-09,10,23,20,4,15,10,1,1,0,1
606,1970-03-16,10,21,19,4,16,8,1,1,0,1
607,1970-03-23,7,20,19,5,15,11,1,1,0,1
608,1970-03-30,10,24,14,5,13,12,2,1,0,0
609,1970-04-06,11,22,14,4,11,15,2,1,0,0
610,1970-04-13,14,20,13,4,12,14,1,2,0,0
611,1970-04-20,15,21,11,5,13,11,0,2,0,0
612,1970-04-27,14,23,14,5,12,9,0,2,0,0
613,1970-05-04,15,28,13,5,9,9,0,2,0,0
614,1970-05-11,15,29,12,5,9,10,0,2,0,0
615,1970-05-18,16,28,10,4,11,10,0,2,0,0
616,1970-05-25,18,25,14,2,10,8,0,2,0,0
617,1970-06-01,19,28,13,4,11,5,0,1,1,0
618,1970-06-08,18,28,14,5,12,5,0,1,1,0
619,1970-06-15,19,29,13,4,11,6,1,1,1,0
620,1970-06-22,21,27,15,3,9,8,0,1,1,0
621,1970-06-29,17,24,14,3,11,11,1,1,1,0
622,1970-07-06,18,21,17,3,10,10,2,1,1,0
623,1970-07-13,18,22,14,3,12,10,1,1,1,0
624,1970-07-20,16,20,14,3,14,10,2,1,1,0
625,1970-07-27,15,22,14,4,12,10,3,0,1,1
626,1970-08-03,14,24,14,3,11,9,4,0,1,1
627,1970-08-10,14,22,14,3,10,9,3,0,1,1
628,1970-08-17,16,20,10,3,11,9,2,0,1,1
629,1970-08-24,17,22,11,4,11,9,2,0,1,1
630,1970-08-31,18,21,13,4,10,9,2,0,1,0
631,1970-09-07,19,22,14,3,10,8,2,0,0,0
632,1970-09-14,19,22,16,4,9,4,2,0,0,0
633,1970-09-21,17,21,18,3,9,5,2,1,0,0
634,1970-09-28,16,22,19,4,11,5,1,1,0,0
635,1970-10-05,20,21,19,4,12,4,1,1,0,0
636,1970-10-12,23,22,15,3,14,5,1,1,0,0
637,1970-10-19,20,27,16,3,12,6,1,1,0,0
638,1970-10-26,15,25,17,3,13,8,2,1,0,0
639,1970-11-02,13,24,20,3,14,8,2,1,0,0
640,1970-11-09,14,24,21,3,12,9,2,1,0,0
641,1970-11-16,16,25,22,1,11,7,3,1,0,0
642,1970-11-23,14,26,20,1,15,8,2,1,0,0
643,1970-11-30,13,26,20,1,13,8,2,0,0,0
644,1970-12-07,11,27,17,0,12,9,3,0,0,0
645,1970-12-14,13,27,15,0,12,11,2,0,0,0
646,1970-12-21,12,25,15,0,11,12,3,0,0,0
647,1970-12-28,12,23,15,0,13,12,3,0,0,0
648,1971-01-04,8,25,16,2,13,11,4,0,0,0
649,1971-01-11,9,21,17,2,14,13,4,0,0,0
650,1971-01-18,13,19,14,2,14,12,5,1,1,0
651,1971-01-25,11,21,17,3,14,9,5,1,1,0
652,1971-02-01,12,21,18,1,11,7,6,1,1,0
653,1971-02-08,11,20,23,1,12,6,7,1,1,0
654,1971-02-15,12,19,21,1,14,6,5,1,1,0
655,1971-02-22,14,21,19,2,12,8,4,0,1,0
656,1971-03-01,12,22,19,2,12,8,3,0,1,0
657,1971-03-08,12,21,14,3,16,9,3,0,1,0
658,1971-03-15,11,19,13,2,14,11,5,0,1,0
659,1971-03-22,11,21,16,2,14,11,4,0,1,0
660,1971-03-29,10,20,17,2,14,12,4,0,1,0
661,1971-04-05,10,22,15,2,14,10,4,0,1,0
662,1971-04-12,11,23,15,2,13,10,3,0,1,0
663,1971-04-19,12,25,16,2,11,11,2,0,1,0
664,1971-04-26,15,24,17,2,10,9,3,0,1,0
665,1971-05-03,14,25,16,2,12,9,2,0,1,1
666,1971-05-10,13,25,15,1,14,7,2,0,1,1
667,1971-05-17,14,24,15,2,14,6,3,0,1,1
668,1971-05-24,12,21,15,3,15,7,3,0,1,1
669,1971-05-31,10,20,15,3,17,7,3,0,1,1
670,1971-06-07,10,23,15,3,16,8,3,0,0,1
671,1971-06-14,11,24,15,2,14,6,3,0,0,1
672,1971-06-21,11,20,16,2,14,6,4,0,0,1
673,1971-06-28,14,17,14,2,17,6,4,0,0,1
674,1971-07-05,12,19,13,3,16,6,4,0,0,1
675,1971-07-12,8,21,14,3,13,7,4,0,0,1
676,1971-07-19,10,20,13,3,12,8,5,0,0,1
677,1971-07-26,11,20,11,3,12,8,6,0,1,1
678,1971-08-02,11,21,10,2,16,8,4,1,1,1
679,1971-08-09,12,21,10,2,17,8,5,2,1,0
680,1971-08-16,12,21,11,2,15,12,5,2,0,0
681,1971-08-23,11,18,12,2,18,12,5,2,0,1
682,1971-08-30,11,18,14,2,15,11,6,2,0,1
683,1971-09-06,11,18,13,2,16,10,5,2,0,1
684,1971-09-13,11,18,13,2,15,10,4,2,0,1
685,1971-09-20,12,19,12,1,14,10,4,2,0,1
686,1971-09-27,12,17,14,1,15,9,3,2,0,1
687,1971-10-04,12,18,12,2,18,7,3,2,1,1
688,1971-10-11,14,18,13,3,17,5,4,2,2,1
689,1971-10-18,14,19,15,3,16,6,4,1,2,1
690,1971-10-25,18,20,16,4,13,5,4,1,1,1
691,1971-11-01,17,19,16,2,16,6,4,0,1,1
692,1971-11-08,17,19,16,2,16,6,5,0,1,1
693,1971-11-15,16,21,16,2,17,7,4,0,1,1
694,1971-11-22,16,24,13,2,17,7,5,0,1,1
695,1971-11-29,14,24,12,1,18,8,6,0,1,1
696,1971-12-06,13,21,12,1,15,9,6,0,1,1
697,1971-12-13,10,23,9,2,15,9,5,0,1,1
698,1971-12-20,10,23,8,3,16,8,5,0,1,1
699,1971-12-27,10,25,9,3,17,7,5,0,1,0
700,1972-01-03,11,26,8,3,17,7,4,0,1,0
701,1972-01-10,10,27,9,3,16,7,4,0,1,0
702,1972-01-17,12,24,9,4,17,5,3,1,1,0
703,1972-01-24,11,22,11,3,16,5,4,1,0,0
704,1972-01-31,14,22,12,3,14,5,5,1,0,0
705,1972-02-07,13,25,11,4,12,5,5,1,0,0
706,1972-02-14,13,23,14,2,13,6,3,1,0,0
707,1972-02-21,15,23,11,2,15,6,3,1,1,0
708,1972-02-28,15,22,11,2,16,4,3,1,1,0
709,1972-03-06,12,21,12,2,16,3,5,1,1,0
710,1972-03-13,12,24,12,1,16,3,6,1,1,0
711,1972-03-20,15,24,12,0,14,3,6,1,1,0
712,1972-03-27,13,22,12,0,14,7,7,1,1,0
713,1972-04-03,14,22,11,0,14,7,8,1,1,0
714,1972-04-10,14,22,12,0,13,7,8,1,1,0
715,1972-04-17,16,20,14,0,13,7,8,1,1,0
716,1972-04-24,15,23,15,0,9,5,8,1,1,0
717,1972-05-01,15,24,16,0,13,3,6,2,1,0
718,1972-05-08,16,21,17,0,13,4,6,2,1,0
719,1972-05-15,15,21,16,0,11,4,6,2,1,0
720,1972-05-22,17,20,16,1,11,4,6,2,0,0
721,1972-05-29,20,17,15,1,10,4,6,2,0,0
722,1972-06-05,18,18,15,0,11,2,5,1,0,0
723,1972-06-12,17,22,14,0,9,3,5,2,0,0
724,1972-06-19,18,20,15,0,10,2,5,1,1,0
725,1972-06-26,15,18,17,0,14,3,5,1,1,0
726,1972-07-03,15,18,16,0,12,3,6,1,1,0
727,1972-07-10,18,18,14,0,10,4,7,1,1,0
728,1972-07-17,16,22,13,0,10,4,8,1,1,0
729,1972-07-24,15,24,16,0,10,4,10,0,1,0
730,1972-07-31,15,26,15,0,12,4,8,0,1,0
731,1972-08-07,15,26,16,0,11,4,7,0,1,0
732,1972-08-14,17,26,16,0,10,5,7,0,1,0
733,1972-08-21,18,24,16,0,12,6,6,0,1,0
734,1972-08-28,16,24,16,0,11,7,5,1,1,0
735,1972-09-04,15,23,17,0,11,6,5,1,1,0
736,1972-09-11,14,25,17,0,12,7,4,1,0,0
737,1972-09-18,13,28,14,0,12,7,5,0,0,0
738,1972-09-25,15,25,14,1,12,6,5,0,0,0
739,1972-10-02,14,26,13,1,13,7,5,0,0,0
740,1972-10-09,13,25,14,1,14,5,6,0,0,0
741,1972-10-16,16,23,14,1,15,2,6,0,0,0
742,1972-10-23,15,22,15,2,14,2,5,0,0,0
743,1972-10-30,13,22,13,2,14,2,6,1,0,0
744,1972-11-06,15,22,14,2,13,2,7,1,0,0
745,1972-11-13,14,23,14,2,12,2,7,2,0,0
746,1972-11-20,13,25,15,2,12,2,7,2,0,0
747,1972-11-27,14,28,14,2,11,3,5,2,0,0
748,1972-12-04,15,24,15,2,11,4,7,2,0,0
749,1972-12-11,12,27,16,1,13,4,7,2,0,0
750,1972-12-18,15,26,16,1,12,4,8,2,0,0
751,1972-12-25,15,22,18,1,11,5,7,2,0,0
752,1973-01-01,16,20,18,1,9,8,5,2,0,0
753,1973-01-08,16,19,18,1,9,7,5,2,0,1
754,1973-01-15,16,19,16,1,12,5,5,2,0,1
755,1973-01-22,15,21,11,1,13,5,7,1,0,1
756,1973-01-29,15,23,12,1,12,5,6,1,0,0
757,1973-02-05,17,20,13,1,10,4,7,1,0,1
758,1973-02-12,18,19,12,1,11,8,6,1,0,1
759,1973-02-19,16,18,13,2,10,9,7,1,0,1
760,1973-02-26,13,18,15,2,11,8,6,2,0,1
761,1973-03-05,12,20,14,2,11,9,6,1,0,1
762,1973-03-12,13,21,16,2,10,10,5,1,0,1
763,1973-03-19,13,18,18,2,12,10,5,1,1,0
764,1973-03-26,15,19,16,1,11,9,6,1,1,0
765,1973-04-02,14,19,16,1,12,8,5,1,1,0
766,1973-04-09,14,18,16,1,13,8,4,1,1,0
767,1973-04-16,15,19,15,1,13,8,5,1,1,0
768,1973-04-23,14,22,12,2,13,9,3,1,0,0
769,1973-04-30,14,20,14,3,12,9,3,1,0,0
770,1973-05-07,12,21,18,3,11,9,3,1,0,0
771,1973-05-14,10,24,17,3,10,8,3,1,0,0
772,1973-05-21,10,24,15,3,10,11,3,1,0,0
773,1973-05-28,11,24,16,2,9,11,3,1,0,0
774,1973-06-04,16,20,14,2,13,9,3,1,0,0
775,1973-06-11,14,19,16,2,15,7,3,0,0,0
776,1973-06-18,14,20,16,1,14,7,3,0,0,0
777,1973-06-25,16,18,16,1,15,9,3,0,0,0
778,1973-07-02,19,15,14,0,15,9,4,0,0,0
779,1973-07-09,18,16,15,0,19,9,4,0,0,0
780,1973-07-16,18,16,13,0,20,9,4,1,0,0
781,1973-07-23,19,15,12,0,19,10,4,1,0,0
782,1973-07-30,20,15,8,0,21,10,4,1,0,0
783,1973-08-06,15,17,10,1,22,10,4,1,0,0
784,1973-08-13,17,15,9,1,23,9,4,1,0,0
785,1973-08-20,16,14,10,1,24,10,3,1,0,0
786,1973-08-27,15,15,11,1,23,11,3,1,0,0
787,1973-09-03,14,15,9,1,24,10,3,1,0,0
788,1973-09-10,14,16,9,1,24,11,3,1,0,0
789,1973-09-17,16,16,8,2,24,10,2,1,0,0
790,1973-09-24,14,17,10,2,21,13,2,1,0,0
791,1973-10-01,14,16,11,2,22,12,3,1,0,0
792,1973-10-08,15,18,10,2,20,13,3,1,0,0
793,1973-10-15,15,22,9,2,19,13,2,0,0,0
794,1973-10-22,16,24,11,2,19,8,2,0,0,0
795,1973-10-29,13,27,11,2,18,7,2,0,0,0
796,1973-11-05,14,26,15,2,16,7,2,1,0,0
797,1973-11-12,14,23,16,2,15,7,3,1,0,0
798,1973-11-19,13,21,15,1,18,8,3,1,1,0
799,1973-11-26,11,24,14,1,18,6,4,1,1,0
800,1973-12-03,10,22,13,1,20,6,4,1,1,0
801,1973-12-10,9,24,12,0,21,7,4,1,1,0
802,1973-12-17,14,22,11,0,21,7,6,1,1,0
803,1973-12-24,15,23,10,0,19,6,7,1,1,0
804,1973-12-31,16,21,12,1,19,6,8,1,1,0
805,1974-01-07,16,22,13,1,16,6,9,1,1,0
806,1974-01-14,18,22,13,1,16,5,9,1,1,0
807,1974-01-21,16,20,14,1,19,6,9,1,1,0
808,1974-01-28,17,20,14,3,18,6,7,1,1,0
809,1974-02-04,17,19,14,3,18,6,6,2,1,0
810,1974-02-11,14,19,17,3,19,8,5,2,1,0
811,1974-02-18,14,17,14,3,18,9,6,1,1,1
812,1974-02-25,15,18,12,2,17,8,6,0,1,1
813,1974-03-04,11,18,14,2,15,8,6,0,1,1
814,1974-03-11,10,19,14,2,15,8,8,0,1,1
815,1974-03-18,10,20,12,1,17,5,8,0,1,0
816,1974-03-25,10,21,12,1,17,6,9,0,0,0
817,1974-04-01,10,21,14,1,17,6,8,0,0,0
818,1974-04-08,10,21,15,1,15,7,9,0,0,0
819,1974-04-15,9,22,17,0,16,8,9,0,0,0
820,1974-04-22,9,22,17,0,16,6,9,0,0,0
821,1974-04-29,13,21,13,0,15,8,7,0,0,0
822,1974-05-06,13,21,12,0,15,7,6,0,1,0
823,1974-05-13,16,20,10,0,15,8,6,0,1,0
824,1974-05-20,15,20,12,0,15,9,6,0,1,0
825,1974-05-27,15,20,15,1,14,8,6,0,1,0
826,1974-06-03,15,21,14,1,14,10,6,1,0,0
827,1974-06-10,17,19,16,2,12,9,6,1,0,0
828,1974-06-17,18,19,17,2,13,8,6,1,0,0
829,1974-06-24,15,18,18,3,12,10,6,1,0,0
830,1974-07-01,16,16,18,3,14,8,6,1,0,0
831,1974-07-08,17,18,17,3,14,7,5,1,0,0
832,1974-07-15,15,19,18,2,14,7,5,1,0,0
833,1974-07-22,14,18,18,1,15,9,5,1,0,0
834,1974-07-29,12,18,18,1,15,11,6,1,0,0
835,1974-08-05,14,16,18,1,16,10,5,1,0,0
836,1974-08-12,15,16,17,2,16,9,4,0,0,0
837,1974-08-19,14,15,20,2,18,8,3,0,0,0
838,1974-08-26,16,15,19,1,17,6,4,0,0,0
839,1974-09-02,13,15,19,2,18,6,4,0,0,0
840,1974-09-09,15,15,20,2,16,7,4,0,0,0
841,1974-09-16,13,17,20,2,14,8,5,0,0,0
842,1974-09-23,12,18,16,2,17,10,4,0,0,0
843,1974-09-30,13,17,16,3,16,11,5,0,0,0
844,1974-10-07,14,16,14,3,18,8,5,0,1,0
845,1974-10-14,12,17,15,3,18,8,5,0,1,0
846,1974-10-21,12,19,16,3,18,6,5,0,1,0
847,1974-10-28,12,20,16,3,17,5,4,0,1,0
848,1974-11-04,11,22,17,3,18,6,3,0,1,0
849,1974-11-11,11,21,21,3,17,6,3,0,1,0
850,1974-11-18,11,22,20,2,16,6,3,0,1,0
851,1974-11-25,11,22,20,1,17,5,3,0,0,0
852,1974-12-02,11,26,18,1,16,5,3,0,0,0
853,1974-12-09,11,26,18,2,17,4,3,0,0,0
854,1974-12-16,14,25,18,2,18,5,3,0,0,0
855,1974-12-23,15,24,16,2,17,5,6,0,0,0
856,1974-12-30,17,24,13,2,20,5,6,0,0,0
857,1975-01-06,15,27,13,3,19,5,5,0,0,0
858,1975-01-13,14,28,13,4,15,5,5,0,0,0
859,1975-01-20,12,27,15,3,15,4,5,0,0,0
860,1975-01-27,12,26,16,3,11,7,5,0,0,0
861,1975-02-03,14,26,16,3,11,8,5,0,0,0
862,1975-02-10,13,24,15,3,13,8,4,0,0,0
863,1975-02-17,12,22,17,3,15,8,4,0,0,0
864,1975-02-24,13,25,16,3,14,8,4,0,0,0
865,1975-03-03,14,24,17,3,14,10,3,0,0,0
866,1975-03-10,11,27,19,3,13,9,2,0,1,0
867,1975-03-17,12,26,18,3,15,7,3,0,1,0
868,1975-03-24,12,23,18,3,15,7,4,0,1,0
869,1975-03-31,11,21,16,4,16,9,3,0,1,0
870,1975-04-07,10,21,17,5,16,8,3,0,1,0
871,1975-04-14,9,22,18,6,14,3,2,0,1,0
872,1975-04-21,8,27,14,6,16,4,2,0,1,0
873,1975-04-28,11,23,13,5,16,4,2,1,1,0
874,1975-05-05,10,25,13,5,16,6,2,1,1,0
875,1975-05-12,11,29,11,5,15,7,2,1,1,1
876,1975-05-19,11,27,12,5,14,8,2,1,0,1
877,1975-05-26,12,26,11,4,17,10,2,1,0,1
878,1975-06-02,13,24,12,4,18,9,2,1,0,1
879,1975-06-09,10,26,12,4,19,9,3,1,0,1
880,1975-06-16,9,28,13,4,15,8,4,1,0,0
881,1975-06-23,10,28,13,3,14,9,4,1,0,0
882,1975-06-30,9,25,16,4,14,8,3,1,0,0
883,1975-07-07,9,25,16,4,12,7,4,1,0,0
884,1975-07-14,11,25,15,4,10,6,5,1,0,0
885,1975-07-21,12,22,18,4,12,5,5,1,0,0
886,1975-07-28,11,23,22,4,12,4,4,1,0,0
887,1975-08-04,12,24,24,4,12,4,4,1,0,0
888,1975-08-11,13,24,25,4,10,3,5,1,0,0
889,1975-08-18,12,26,23,3,8,2,6,1,0,0
890,1975-08-25,10,25,21,4,9,4,6,1,0,0
891,1975-09-01,9,24,19,3,11,5,5,1,0,0
892,1975-09-08,10,21,19,3,12,6,5,1,1,0
893,1975-09-15,12,21,18,4,9,9,5,1,1,0
894,1975-09-22,12,19,17,4,9,9,5,1,1,0
895,1975-09-29,14,20,18,4,8,8,5,1,1,0
896,1975-10-06,12,19,18,5,6,9,5,1,1,0
897,1975-10-13,12,25,18,4,5,9,5,1,1,0
898,1975-10-20,11,27,19,4,5,9,4,1,0,0
899,1975-10-27,11,26,19,4,8,9,3,1,0,0
900,1975-11-03,12,26,17,4,11,9,3,1,0,0
901,1975-11-10,10,29,21,3,12,6,3,1,0,0
902,1975-11-17,11,26,21,3,14,4,3,1,0,0
903,1975-11-24,12,23,22,2,14,4,3,1,0,0
904,1975-12-01,12,20,21,3,14,5,3,1,0,0
905,1975-12-08,10,25,21,3,13,4,4,1,0,0
906,1975-12-15,11,25,19,3,13,5,4,1,0,0
907,1975-12-22,11,26,17,3,14,5,4,1,0,0
908,1975-12-29,12,27,17,3,16,4,5,0,0,0
909,1976-01-05,11,24,17,4,15,6,4,0,0,0
910,1976-01-12,10,23,19,3,17,6,4,0,0,0
911,1976-01-19,10,19,21,2,15,8,4,0,1,0
912,1976-01-26,9,20,20,3,15,9,4,0,1,0
913,1976-02-02,9,22,19,3,16,8,6,0,1,0
914,1976-02-09,10,22,20,3,17,7,6,0,1,0
915,1976-02-16,8,21,20,5,15,9,6,0,1,0
916,1976-02-23,7,22,20,5,13,9,5,0,1,0
917,1976-03-01,11,21,19,4,12,6,4,0,1,0
918,1976-03-08,10,20,20,3,12,7,3,0,1,0
919,1976-03-15,11,19,20,3,14,7,2,0,1,0
920,1976-03-22,11,19,19,3,13,7,2,0,1,0
921,1976-03-29,8,20,19,3,15,6,2,0,1,0
922,1976-04-05,9,20,17,4,16,7,2,0,1,0
923,1976-04-12,11,24,17,4,17,7,1,0,1,0
924,1976-04-19,13,24,17,3,18,5,1,0,0,0
925,1976-04-26,11,27,19,3,18,4,1,0,0,0
926,1976-05-03,12,26,19,1,13,4,2,0,0,0
927,1976-05-10,13,27,18,1,14,4,2,0,0,0
928,1976-05-17,14,27,18,1,14,5,2,0,0,0
929,1976-05-24,15,23,18,1,14,4,2,0,1,0
930,1976-05-31,12,25,15,2,16,4,1,0,1,1
931,1976-06-07,14,24,15,2,17,3,1,0,1,1
932,1976-06-14,14,28,18,1,14,2,0,0,1,1
933,1976-06-21,14,27,18,2,15,1,1,0,1,1
934,1976-06-28,12,27,17,2,15,1,1,1,0,1
935,1976-07-05,11,27,18,3,13,2,1,2,0,1
936,1976-07-12,13,27,18,3,12,3,0,2,0,1
937,1976-07-19,15,27,16,3,10,5,0,2,0,1
938,1976-07-26,16,27,17,3,10,4,0,2,0,1
939,1976-08-02,18,26,20,3,8,3,0,2,0,1
940,1976-08-09,18,25,21,3,9,5,0,1,0,1
941,1976-08-16,14,28,21,3,9,5,0,1,0,1
942,1976-08-23,15,26,20,3,9,3,1,1,0,1
943,1976-08-30,14,25,21,4,9,3,1,1,0,1
944,1976-09-06,16,24,20,3,8,4,2,1,0,1
945,1976-09-13,14,29,21,3,8,4,2,1,1,1
946,1976-09-20,16,29,22,3,8,2,2,1,1,1
947,1976-09-27,16,28,22,4,8,2,2,1,1,1
948,1976-10-04,13,29,20,4,10,3,2,1,2,1
949,1976-10-11,13,31,20,3,9,2,2,1,2,2
950,1976-10-18,13,26,20,2,10,2,2,1,2,2
951,1976-10-25,14,27,19,1,9,3,1,0,2,1
952,1976-11-01,13,27,20,1,8,2,1,0,2,1
953,1976-11-08,12,24,22,1,8,2,1,0,2,1
954,1976-11-15,13,25,20,1,8,2,2,0,2,0
955,1976-11-22,13,24,20,3,8,2,2,0,2,0
956,1976-11-29,13,26,20,3,8,2,2,0,2,0
957,1976-12-06,11,28,20,3,8,3,3,0,2,0
958,1976-12-13,11,30,22,3,8,3,3,0,2,0
959,1976-12-20,12,33,20,1,8,3,5,0,1,0
960,1976-12-27,12,33,20,1,8,3,5,0,1,0
961,1977-01-03,12,31,21,1,7,4,5,0,1,0
